id,product_id,order_id,amount
1376,952,176,26819
1377,9361,176,975935
1378,9905,176,997653
1379,5113,177,136045
1380,434,177,303795
1381,70,177,575813
1382,2535,177,172570
1383,7135,177,205623
1384,494,177,212955
1385,5711,177,965703
1386,6213,177,700049
1387,1214,177,245140
1388,7835,177,88646
1389,5338,177,159837
1390,9999,177,123405
1391,1849,177,107980
1392,30,178,137386
1393,3884,178,429075
1394,9971,178,515501
1395,824,179,111762
1396,9470,179,927053
1397,9389,179,484436
1398,7167,179,495264
1399,5617,179,902293
1400,7082,179,368252
1401,6588,179,892946
1402,5639,179,228873
1403,5075,179,445939
1404,6061,179,403206
1405,8402,179,356197
1406,3528,179,478118
1407,1362,179,815093
1408,4665,179,652790
1409,8631,180,452834
1410,4551,180,439064
1411,9903,180,664402
1412,6626,180,317735
1413,3579,180,171993
1414,9355,180,56172
1415,1786,180,650361
1416,5084,180,311623
1417,428,180,704159
1418,565,180,393817
1419,5885,180,149054
1420,9895,180,546575
1421,2115,180,604707
1422,4217,180,67045
1423,4749,181,851980
1424,358,181,536664
1425,441,181,662236
1426,2759,181,237645
1427,689,181,864020
1428,7091,181,316964
1429,9494,181,971681
1430,9320,181,835630
1431,733,181,887580
1432,5780,181,102135
1433,2864,181,991826
1434,7116,181,628385
1435,710,181,10486
1436,3841,181,152094
1437,4963,181,720848
1438,981,182,188972
1439,6508,183,626891
1440,6938,183,631613
1441,9774,183,791813
1442,3229,183,463479
1443,8606,183,793609
1444,8180,183,574781
1445,1527,183,872966
1446,121,183,458021
1447,1652,183,490139
1448,770,183,141067
1449,5341,183,808135
1450,6476,184,50840
1451,5701,184,321226
1452,930,184,58234
1453,5036,184,570418
1454,1812,184,253282
1455,6008,184,760525
1456,7202,184,639307
1457,5892,184,906790
1458,7752,185,632612
1459,7231,185,74047
1460,2967,185,153681
1461,8634,185,363195
1462,2224,185,993741
1463,3448,185,25442
1464,5349,185,186916
1465,3824,185,659533
1466,9307,185,942639
1467,4501,185,477072
1468,5026,185,18910
1469,7208,185,654004
1470,9122,186,191520
1471,8448,186,325631
1472,6918,187,925297
1473,2481,187,275108
1474,403,187,721676
1475,6180,187,958362
1476,8965,187,28606
1477,3569,187,751538
1478,9860,187,193834
1479,6277,187,785428
1480,2683,187,20178
1481,7738,188,256378
1482,7663,189,501320
1483,365,189,785386
1484,7544,189,153767
1485,9241,189,424066
1486,8348,189,340106
1487,2319,189,235397
1488,7413,189,383707
1489,880,189,68855
1490,2300,189,789282
1491,6479,190,373140
1492,2962,190,702776
1493,7301,190,200474
1494,1519,190,343922
1495,8895,190,581502
1496,7378,190,351071
1497,8214,190,313909
1498,2724,190,585835
1499,9148,191,935521
1500,1510,191,975325
1501,7406,191,429292
1502,2831,191,10114
1503,8449,191,133501
1504,5604,191,459524
1505,5920,191,197798
1506,5669,191,626747
1507,6628,192,559397
1508,98,192,327703
1509,1315,192,814030
1510,9526,192,458560
1511,1390,193,850702
1512,4486,193,465116
1513,3029,193,669873
1514,1043,193,144296
1515,4480,193,435379
1516,9963,193,592389
1517,4148,193,264013
1518,6554,193,805031
1519,9749,193,457313
1520,4186,193,890783
1521,1622,193,371303
1522,6295,194,45384
1523,9900,194,363142
1524,9629,195,282093
1525,7013,195,995030
1526,6780,195,490483
1527,9426,195,455593
1528,7712,195,353495
1529,5764,195,281922
1530,2790,195,656314
1531,9129,195,166320
1532,3350,195,874614
1533,4222,195,900550
1534,8273,196,536729
1535,9446,196,611099
1536,1201,196,728759
1537,5100,196,209308
1538,5603,196,734806
1539,9967,196,960378
1540,9370,196,937907
1541,4667,196,230509
1542,9689,197,505611
1543,3317,197,573683
1544,8753,197,11673
1545,8114,197,823836
1546,4226,197,347873
1547,8932,197,559451
1548,2545,197,121054
1549,1567,197,644924
1550,3803,197,132291
1551,410,197,685187
1552,9496,197,832041
1553,9925,197,63899
1554,2437,197,851777
1555,3734,197,783117
1556,311,197,612464
1557,242,198,25595
1558,2811,198,711990
1559,5334,198,841650
1560,8996,198,20964
1561,7145,198,671742
1562,1260,199,274908
1563,7051,199,45198
1564,2937,199,853191
1565,7538,199,836098
1566,8286,199,60339
1567,93,199,62659
1568,2,199,23854
1569,1367,200,312083
1570,4681,200,27677
1571,9848,200,752468
1572,6387,200,735040
1573,7789,200,887081
1574,7024,200,318042
1575,5326,201,424173
1576,7805,202,521220
1577,2522,202,680390
1578,9172,202,721001
1579,839,203,339614
1580,9771,203,368936
1581,8884,203,727945
1582,8063,203,843471
1583,1194,204,729698
1584,9681,204,797544
1585,3394,205,347710
1586,6359,205,239476
1587,7354,205,783096
1588,5861,205,837959
1589,7611,205,988739
1590,1385,205,167141
1591,888,205,842814
1592,1174,205,55964
1593,3340,205,633264
1594,6382,205,136077
1595,9198,205,339950
1596,2630,206,736487
1597,5564,206,723549
1598,4735,206,27195
1599,7500,206,621467
1600,2384,206,809672
1601,9765,206,874244
1602,9146,206,405737
1603,2037,206,715081
1604,6344,207,904790
1605,3210,207,921536
1606,7939,208,595139
1607,8751,209,78726
1608,7198,209,26430
1609,6418,209,247136
1610,3209,209,988142
1611,4694,210,964257
1612,2269,210,954616
1613,2984,210,932215
1614,1665,210,14878
1615,6230,210,375135
1616,903,210,850788
1617,9866,210,34133
1618,8853,210,538331
1619,7215,211,659238
1620,2052,211,876372
1621,8653,211,619849
1622,1238,211,999048
1623,9282,211,49343
1624,5255,211,182445
1625,2824,211,450373
1626,3342,211,374852
1627,1321,211,909788
1628,9915,211,92969
1629,5657,211,743321
1630,4727,211,473966
1631,4669,211,549184
1632,7884,211,999363
1633,6573,211,608680
1634,701,212,223080
1635,9612,212,762830
1636,4179,212,487328
1637,9317,212,18756
1638,81,212,269161
1639,3769,212,787509
1640,2449,213,358138
1641,1039,213,86419
1642,9390,214,336384
1643,3379,214,799879
1644,5551,214,69693
1645,3406,214,392510
1646,3910,214,450334
1647,9872,214,900233
1648,9143,214,639864
1649,8790,214,659885
1650,8110,214,795052
1651,927,214,725909
1652,5581,214,343649
1653,5717,214,238734
1654,6665,215,298930
1655,8613,215,435220
1656,9708,215,48647
1657,9058,215,419507
1658,7852,215,486566
1659,994,215,344167
1660,7524,215,432365
1661,4347,215,105450
1662,7871,216,373798
1663,4763,216,813303
1664,8212,216,516595
1665,5399,216,109968
1666,2473,216,941194
1667,1179,216,255980
1668,3842,216,861799
1669,1416,216,131920
1670,8844,216,539825
1671,4035,216,61298
1672,2202,216,825749
1673,8414,216,193666
1674,3086,216,106916
1675,3120,217,810382
1676,584,217,831719
1677,3375,217,84210
1678,4255,217,861143
1679,4541,217,998872
1680,526,217,357736
1681,9324,217,402020
1682,2132,217,564358
1683,8948,217,69598
1684,1075,218,783644
1685,6704,218,813939
1686,1751,218,902004
1687,6595,218,123300
1688,5642,218,547407
1689,1756,218,563100
1690,4214,218,249990
1691,1634,218,353068
1692,8623,218,244860
1693,4384,218,731618
1694,9011,218,819276
1695,5596,218,620377
1696,3540,218,708536
1697,206,218,303816
1698,5852,218,720726
1699,9554,219,223431
1700,1558,219,421829
1701,5123,219,158263
1702,8006,219,821902
1703,6245,219,256512
1704,7099,219,605416
1705,940,219,15109
1706,7163,219,162123
1707,2986,220,184027
1708,2420,220,851426
1709,9314,220,23610
1710,1438,220,851654
1711,4752,221,343832
1712,9563,221,531142
1713,2330,221,587983
1714,6503,221,657003
1715,6274,221,442988
1716,8347,221,506231
1717,6526,221,574988
1718,8712,221,213141
1719,2924,221,958817
1720,1354,221,163503
1721,6261,221,755760
1722,2369,221,498034
1723,6946,221,79101
1724,8733,221,266603
1725,2488,222,344550
1726,167,222,649352
1727,9912,222,22526
1728,6992,223,77810
1729,4570,223,588755
1730,6246,223,711227
1731,9651,223,917845
1732,6803,223,605287
1733,3514,223,768581
1734,3167,223,470579
1735,3572,223,398020
1736,3678,223,989512
1737,1341,223,789074
1738,9077,223,960429
1739,5630,224,970404
1740,1187,224,663348
1741,5670,224,209317
1742,2241,224,998868
1743,7898,224,947842
1744,1845,225,427900
1745,8043,225,995331
1746,9502,225,596652
1747,7278,225,556076
1748,3298,225,576133
1749,7344,225,810609
1750,7461,225,774544
1751,3783,225,926319
1752,5328,225,646885
1753,4139,225,254646
1754,8152,225,687492
1755,7899,225,291249
1756,7916,225,162585
1757,6492,225,813220
1758,2776,225,639667
1759,7637,226,155916
1760,6483,226,82651
1761,1841,227,684449
1762,4459,227,856424
1763,6304,228,45692
1764,7115,228,644784
1765,4531,228,484537
1766,1977,228,416767
1767,4778,228,464736
1768,5785,229,965602
1769,7945,229,270709
1770,2024,229,463263
1771,6876,229,70878
1772,8404,229,727057
1773,3556,229,327243
1774,1167,229,548135
1775,6424,229,75804
1776,5376,230,655387
1777,3477,230,719129
1778,80,230,303514
1779,8807,231,917387
1780,6156,231,222936
1781,4451,231,959886
1782,298,231,527221
1783,4136,231,215389
1784,5389,231,661212
1785,5439,231,543202
1786,2225,231,997003
1787,9356,232,501468
1788,2200,232,739710
1789,7588,232,990983
1790,2364,232,721700
1791,9062,233,925290
1792,6254,233,208236
1793,3650,233,348394
1794,1078,233,225026
1795,257,233,475868
1796,5650,233,479737
1797,156,234,644293
1798,6073,234,919187
1799,1477,234,676373
1800,7995,234,84754
1801,4078,234,330463
1802,5753,234,758367
1803,3982,234,564211
1804,501,234,764534
1805,4867,234,788416
1806,2693,234,644309
1807,3880,234,257520
1808,7402,235,168319
1809,7822,235,992666
1810,6922,235,732180
1811,1143,235,672846
1812,2263,235,631174
1813,8944,235,39972
1814,1398,235,60873
1815,4367,235,158542
1816,7009,235,965484
1817,3727,235,282239
1818,5598,235,156002
1819,9096,235,689250
1820,5478,235,825409
1821,1773,236,117204
1822,141,236,479784
1823,7172,236,786377
1824,4264,237,514141
1825,7981,238,199688
1826,390,238,905712
1827,8686,238,42830
1828,7648,238,593560
1829,1142,238,749958
1830,5287,238,456624
1831,29,238,570009
1832,5280,238,607662
1833,5350,239,978006
1834,3676,239,151635
1835,1301,239,921487
1836,4901,239,756579
1837,3355,239,796350
1838,3309,239,463133
1839,9186,239,121356
1840,5308,240,979316
1841,3539,240,634183
1842,3747,240,907252
1843,3925,240,593411
1844,5336,241,311124
1845,1019,241,469850
1846,3730,241,365160
1847,3055,241,677352
1848,5594,241,362562
1849,8215,241,700319
1850,9173,241,285481
1851,7606,241,377225
1852,5286,241,285736
1853,1709,241,163958
1854,2435,241,83798
1855,9149,241,41608
1856,2415,241,564559
1857,6088,241,293541
1858,5024,242,39788
1859,9057,243,376466
1860,1568,243,839539
1861,7618,243,179323
1862,4853,243,538343
1863,8384,243,595875
1864,225,243,887847
1865,3445,243,826309
1866,4086,243,40287
1867,7507,243,672317
1868,7166,244,913298
1869,1062,245,487259
1870,6567,245,957899
1871,2720,246,611076
1872,957,246,793192
1873,7893,246,890094
1874,9326,246,890905
1875,1154,247,615250
1876,4254,248,407403
1877,4428,248,147551
1878,1112,248,532565
1879,2995,248,962234
1880,6728,248,832257
1881,1081,248,191947
1882,4287,248,329637
1883,7337,248,197142
1884,8319,248,630985
1885,8426,248,763579
1886,1370,248,485883
1887,251,249,444548
1888,2088,249,868466
1889,6329,249,272666
1890,1083,249,262699
1891,7664,249,448745
1892,64,249,615305
1893,996,249,351092
1894,9413,249,639080
1895,9037,249,286512
1896,138,249,607765
1897,2209,249,549657
1898,9615,249,644512
1899,7860,250,808389
1900,3689,250,624506
1901,8598,250,244827
1902,7285,250,979784
1903,4868,250,779169
1904,4443,250,572410
1905,6287,250,951900
1906,2378,250,369910
1907,4931,250,592031
1908,6973,250,524529
1909,610,250,289876
1910,6201,250,654908
1911,2622,251,72425
1912,6389,251,110609
1913,5490,251,528903
1914,232,251,477333
1915,1648,251,634560
1916,6724,251,705549
1917,3219,251,331498
1918,9167,251,700552
1919,2517,251,691377
1920,922,251,657055
1921,1579,251,929338
1922,1640,252,949370
1923,620,253,983167
1924,7169,253,756851
1925,7388,253,32484
1926,818,254,799700
1927,3364,254,551180
1928,409,254,941014
1929,9328,254,667030
1930,4965,254,975618
1931,8178,254,859231
1932,1255,254,629053
1933,7886,254,495150
1934,8555,254,84466
1935,6541,255,415571
1936,6082,255,981320
1937,1620,255,487396
1938,2637,255,892423
1939,4427,256,290195
1940,9835,256,16450
1941,1297,256,969311
1942,6308,256,463370
1943,8171,256,449303
1944,7572,257,160215
1945,913,257,393650
1946,1302,257,416340
1947,2244,257,805371
1948,4993,257,557587
1949,5606,257,881667
1950,4004,257,868029
1951,2642,257,799737
1952,3424,257,262814
1953,717,257,852101
1954,3377,257,526755
1955,2925,258,431432
1956,2702,258,874634
1957,8493,258,460984
1958,108,258,103973
1959,4820,258,774348
1960,8271,258,783238
1961,8002,258,77394
1962,7535,258,505252
1963,8119,258,290076
1964,2459,258,992966
1965,9488,258,94852
1966,2614,258,644114
1967,5991,258,830389
1968,8338,258,296395
1969,9492,258,431140
1970,4163,259,750074
1971,4731,259,672584
1972,1825,259,808969
1973,2801,259,230061
1974,1153,259,533355
1975,7274,259,949248
1976,1803,259,417763
1977,4793,259,256099
1978,4418,259,286482
1979,4895,260,200609
1980,9746,260,202128
1981,112,260,739903
1982,1875,260,793344
1983,5188,260,333857
1984,6802,260,106794
1985,6655,260,126072
1986,5251,261,503124
1987,8238,261,344773
1988,9392,261,72344
1989,38,261,266255
1990,8280,261,273045
1991,9814,262,14614
1992,3381,263,248228
1993,8669,263,469528
1994,1096,263,289103
1995,3427,263,331339
1996,2331,263,433629
1997,8819,263,417264
1998,3530,264,220369
1999,8540,264,979525
2000,8973,264,873929
2001,6619,264,206482
2002,9684,264,649149
2003,8429,264,49285
2004,6427,264,348575
2005,1649,264,647327
2006,9423,264,767093
2007,2767,264,459982
2008,8189,264,249490
2009,2599,264,633814
2010,1571,264,425395
2011,8808,264,989056
2012,2602,264,985241
2013,4168,265,144737
2014,4697,265,669486
2015,6484,266,147745
2016,1878,267,100241
2017,4516,267,712275
2018,3156,267,36005
2019,2999,267,993758
2020,8124,267,205189
2021,9875,267,608558
2022,5165,268,711553
2023,7643,268,390544
2024,1993,269,704471
2025,6739,269,296488
2026,803,269,285196
2027,7784,269,425810
2028,8939,269,963589
2029,1990,269,805546
2030,7485,269,885256
2031,6397,269,766855
2032,3368,269,256270
2033,6401,269,36862
2034,9569,269,67997
2035,4289,269,772523
2036,3172,270,362498
2037,8372,270,29979
2038,8088,270,743175
2039,350,270,233276
2040,2534,270,554812
2041,7777,270,930091
2042,1129,270,102039
2043,5466,270,86385
2044,4025,270,716566
2045,6986,271,377194
2046,3577,271,705829
2047,1280,271,329956
2048,2930,271,94045
2049,7794,271,558521
2050,3692,271,969515
2051,3526,271,408040
2052,7897,271,88624
2053,166,272,591972
2054,5028,272,630818
2055,1903,272,975778
2056,4742,272,985692
2057,7085,272,71044
2058,3193,272,367865
2059,2016,273,753495
2060,4925,273,326686
2061,6902,274,492244
2062,8450,274,95768
2063,5809,274,508422
2064,2701,274,607059
2065,2214,274,354618
2066,5778,274,283009
2067,35,274,790425
2068,6056,274,200957
2069,5250,274,865066
2070,4330,274,260495
2071,1560,274,254906
2072,6472,274,746698
2073,9051,274,918466
2074,6817,275,281438
2075,8364,275,901805
2076,8803,275,911642
2077,380,275,954696
2078,461,275,724638
2079,2471,275,73225
2080,9287,275,449423
2081,422,275,454484
2082,709,275,805381
2083,5400,276,821464
2084,1215,276,626782
2085,6001,276,91398
2086,4766,276,333606
2087,6489,276,26665
2088,964,277,672917
2089,9780,277,904673
2090,945,277,548101
2091,3744,277,765355
2092,8388,277,646891
2093,3078,277,826881
2094,2314,277,447669
2095,1594,277,826970
2096,6069,277,953627
2097,7990,277,957785
2098,9666,277,236085
2099,1400,277,983901
2100,4397,278,560262
2101,7270,279,717262
2102,1779,279,995736
2103,1312,279,782970
2104,1983,279,776547
2105,7675,279,199554
2106,2989,279,919659
2107,3422,279,165140
2108,628,279,193051
2109,3116,279,910498
2110,9518,279,206665
2111,6485,279,537374
2112,7479,279,44592
2113,3698,280,428291
2114,5258,280,457714
2115,54,280,211153
2116,846,280,429893
2117,5730,280,658087
2118,6706,280,762486
2119,7141,280,761085
2120,9654,280,787330
2121,9286,280,797851
2122,7960,280,190729
2123,3353,280,28809
2124,3888,280,953820
2125,9310,281,360741
2126,8251,281,454707
2127,5799,281,885727
2128,250,281,426458
2129,1393,281,784789
2130,8818,281,600863
2131,6671,282,122731
2132,4834,282,295260
2133,4973,282,623325
2134,4445,282,248647
2135,8153,282,987281
2136,1608,282,520668
2137,2727,282,605990
2138,5476,282,994542
2139,4467,282,841463
2140,9815,282,93100
2141,2282,282,235908
2142,9255,282,807315
2143,552,282,889941
2144,4444,282,255536
2145,9862,283,63193
2146,9959,283,291563
2147,3791,283,174275
2148,5221,283,766640
2149,9738,283,122437
2150,740,284,266091
2151,8747,284,136335
2152,1234,284,979211
2153,4647,284,662101
2154,4203,284,832732
2155,6136,285,54156
2156,8659,286,61630
2157,5729,286,412911
2158,1701,286,222461
2159,4522,286,120977
2160,6869,286,826305
2161,6367,286,331899
2162,4747,286,982814
2163,8345,286,813301
2164,6844,286,798546
2165,4118,286,387686
2166,9570,286,132127
2167,5517,286,335143
2168,286,286,463432
2169,5649,286,315103
2170,6948,286,134090
2171,7350,287,400226
2172,5656,287,19931
2173,8718,287,557439
2174,1593,287,155375
2175,7833,287,60559
2176,9986,287,712035
2177,7734,287,975447
2178,3743,287,971813
2179,2695,287,165093
2180,2220,287,469625
2181,3623,287,317791
2182,3598,287,645830
2183,5306,288,882215
2184,5726,288,625631
2185,7186,288,553600
2186,8482,288,776106
2187,1018,288,373393
2188,2397,288,961359
2189,4122,288,689516
2190,9664,289,753144
2191,7187,289,692759
2192,2108,289,441721
2193,9155,289,828929
2194,4251,289,569154
2195,1906,289,825379
2196,7994,289,912965
2197,889,289,235294
2198,1907,289,848690
2199,277,289,856447
2200,6907,290,403041
2201,861,291,164255
2202,2444,291,810753
2203,8120,291,100955
2204,7110,291,477310
2205,4548,291,999334
2206,2452,291,906987
2207,766,291,291058
2208,831,291,300299
2209,487,291,12817
2210,5085,291,376798
2211,9224,291,759157
2212,9536,291,225510
2213,9243,292,247751
2214,3814,292,757195
2215,2418,292,51695
2216,7707,292,343666
2217,340,292,647586
2218,3508,292,792494
2219,3389,292,439099
2220,5901,292,336773
2221,7146,293,944861
2222,4838,293,482669
2223,9694,293,418697
2224,6858,293,49146
2225,5264,293,856420
2226,522,293,343807
2227,5784,293,309094
2228,2152,293,384313
2229,5048,293,380465
2230,4568,293,75822
2231,9791,293,940651
2232,6117,293,571965
2233,7505,293,61966
2234,3920,293,953230
2235,8832,294,137765
2236,5368,294,499066
2237,221,294,50862
2238,6222,294,865908
2239,5679,294,572256
2240,7230,294,197194
2241,9194,294,668163
2242,3128,295,142443
2243,2710,295,433708
2244,6926,295,282698
2245,8440,295,296378
2246,8458,295,892985
2247,1663,296,747906
2248,7778,296,360642
2249,563,296,568344
2250,6083,296,833526
2251,6618,296,546015
2252,694,296,660653
2253,2478,296,977435
2254,9477,296,69156
2255,9757,296,959510
2256,8385,296,929540
2257,7907,296,964300
2258,2658,296,901106
2259,3324,296,584206
2260,6321,297,587722
2261,8949,297,139857
2262,6723,297,436123
2263,1723,297,591587
2264,5276,297,642422
2265,7679,297,683138
2266,9541,297,66587
2267,8889,297,163344
2268,1074,297,876530
2269,5558,297,108392
2270,7569,298,473364
2271,3503,298,483481
2272,1145,298,369169
2273,1831,298,183075
2274,164,299,789549
2275,9444,299,878646
2276,3940,299,215825
2277,3943,299,277250
2278,9292,300,524876
2279,2894,300,543255
2280,1286,300,511696
2281,3152,300,193301
2282,5584,300,118559
2283,9980,300,122210
2284,8239,300,497751
2285,1082,300,260838
2286,7120,301,96403
2287,8328,301,474299
2288,271,301,239373
2289,260,302,822511
2290,4744,302,225979
2291,5211,302,60548
2292,5880,303,259536
2293,2869,304,625524
2294,6785,304,503356
2295,3550,304,377613
2296,8486,304,368699
2297,748,304,756842
2298,881,304,567950
2299,2475,304,972116
2300,3713,305,350385
2301,3590,305,566441
2302,51,306,714432
2303,2398,306,641196
2304,1056,306,330044
2305,4547,306,397718
2306,7057,306,527773
2307,9306,306,985736
2308,7293,307,745198
2309,4580,307,915126
2310,2917,307,854245
2311,57,307,596143
2312,1086,307,787877
2313,1181,307,189082
2314,1344,307,884565
2315,7164,307,787787
2316,7162,307,130620
2317,9385,307,276085
2318,2615,307,899033
2319,1467,307,359780
2320,159,308,733926
2321,5355,308,10384
2322,1443,308,670843
2323,7826,308,235341
2324,9709,308,198757
2325,4146,308,121934
2326,1819,308,143099
2327,5829,308,129708
2328,7204,308,395804
2329,9658,308,309593
2330,6615,308,102465
2331,3436,309,229767
2332,562,309,847751
2333,9557,309,263917
2334,4180,309,239174
2335,967,309,693299
2336,8326,309,287518
2337,2976,309,293323
2338,499,309,416284
2339,7682,309,282871
2340,5811,309,127381
2341,616,309,888029
2342,2780,309,811601
2343,1148,309,364206
2344,439,309,499133
2345,7985,310,573976
2346,481,310,570818
2347,4940,310,23801
2348,3980,310,194510
2349,6594,310,352899
2350,6231,310,818306
2351,2235,310,148676
2352,5129,310,460068
2353,6360,310,137268
2354,5964,310,954580
2355,6989,310,336976
2356,9078,311,365567
2357,8793,311,86464
2358,3400,311,418356
2359,3117,311,772141
2360,109,311,868079
2361,3981,311,308678
2362,963,311,760703
2363,6733,311,834764
2364,7656,312,194461
2365,5218,313,216758
2366,5259,313,611635
2367,3409,313,719063
2368,834,313,61458
2369,7407,313,579516
2370,5530,313,742801
2371,2091,313,844104
2372,273,313,59284
2373,6894,313,884103
2374,3585,313,132881
2375,3451,313,995530
2376,4440,314,268698
2377,1395,314,284931
2378,5955,315,601357
2379,4326,315,953625
2380,1247,315,670898
2381,2985,315,70523
2382,9809,316,819155
2383,5863,316,558967
2384,7821,316,936123
2385,1739,317,789241
2386,8241,318,563389
2387,5234,318,746326
2388,488,319,85434
2389,9972,319,29784
2390,9234,319,744006
2391,9363,319,259322
2392,8061,319,711859
2393,310,319,805843
2394,5471,319,586429
2395,9879,319,404253
2396,2438,319,997612
2397,1584,319,728866
2398,9133,319,220623
2399,4791,319,997742
2400,7862,319,403102
2401,9521,320,505077
2402,95,320,759577
2403,4044,320,850838
2404,1375,320,194101
2405,7150,320,535979
2406,8742,320,485869
2407,899,320,844633
2408,972,320,336644
2409,7728,320,183981
2410,3658,320,469418
2411,9175,320,105621
2412,5324,320,369482
2413,9800,320,340390
2414,1625,320,55468
2415,3234,320,564910
2416,479,321,248752
2417,9778,321,237365
2418,1188,321,284376
2419,4571,321,525694
2420,6955,321,191092
2421,9232,321,462093
2422,1459,321,416752
2423,7300,321,538572
2424,8081,321,253385
2425,8514,321,678079
2426,9203,321,752693
2427,3038,321,380039
2428,9288,321,855157
2429,6959,321,465219
2430,1033,321,426269
2431,194,322,979415
2432,1585,323,421653
2433,9366,323,848025
2434,4595,323,271001
2435,1801,323,716404
2436,647,323,958706
2437,3629,323,725678
2438,3480,323,949189
2439,800,323,579731
2440,577,324,959442
2441,7609,324,403078
2442,2417,324,688464
2443,1788,324,247143
2444,6348,324,444578
2445,8913,324,527080
2446,4587,324,458980
2447,7977,324,461459
2448,5101,325,421685
2449,7330,325,392073
2450,4439,325,677262
2451,8481,325,965178
2452,3081,325,630931
2453,8768,325,486747
2454,3372,325,933772
2455,574,325,140766
2456,1199,325,149474
2457,9581,325,572529
2458,5452,325,376493
2459,9240,325,858463
2460,1028,325,819013
2461,6449,325,10893
2462,275,325,636404
2463,3558,326,818873
2464,335,326,547180
2465,4002,326,322762
2466,2971,326,211365
2467,9244,327,694322
2468,4259,327,887360
2469,7737,327,224056
2470,7812,327,63584
2471,125,327,115100
2472,445,328,424349
2473,4408,328,932743
2474,5769,328,889349
2475,2098,328,753971
2476,2433,328,734087
2477,190,328,993740
2478,7213,328,502233
2479,150,328,624348
2480,5357,329,276936
2481,832,329,890623
2482,4213,329,198358
2483,1118,329,304187
2484,7007,329,133478
2485,1735,329,145674
2486,2356,329,854601
2487,3473,329,664633
2488,8332,329,824836
2489,1104,329,263230
2490,8696,329,350225
2491,983,329,319343
2492,9727,329,79147
2493,1988,330,699317
2494,621,330,13769
2495,5544,330,240127
2496,7957,330,542206
2497,4387,330,140839
2498,1718,330,314999
2499,1237,330,973422
2500,9956,330,471379
2501,9665,330,325265
2502,3395,331,904316
2503,3462,331,87019
2504,528,331,614850
2505,1351,332,558815
2506,9914,332,79245
2507,1780,332,539953
2508,6824,332,319987
2509,2555,332,517300
2510,4158,332,102110
2511,7240,332,389511
2512,1511,333,910115
2513,7237,333,323776
2514,835,333,790948
2515,9906,333,992842
2516,2526,333,731333
2517,2375,333,338925
2518,1107,333,910915
2519,737,334,896810
2520,2946,334,956157
2521,5166,334,434359
2522,3112,334,146978
2523,7547,334,907994
2524,9156,334,489985
2525,9090,334,703291
2526,1109,334,556876
2527,476,334,472433
2528,2392,334,912736
2529,5442,334,112025
2530,8878,334,301635
2531,1377,334,472786
2532,4930,334,582800
2533,9902,334,643646
2534,7321,335,293664
2535,9,335,523178
2536,4784,335,471430
2537,3684,335,137718
2538,1235,335,339201
2539,7487,335,454504
2540,4537,336,866074
2541,2877,336,882763
2542,4015,336,271153
2543,4751,336,373638
2544,3390,336,975263
2545,5170,336,971264
2546,9055,336,295836
2547,3066,336,412831
2548,5782,337,941494
2549,2862,337,972324
2550,7880,337,47415
2551,2410,337,164222
2552,5763,337,130314
2553,5690,337,708483
2554,1704,337,392895
2555,8133,337,459830
2556,6013,337,866474
2557,7390,337,933347
2558,3816,337,494355
2559,9784,337,204950
2560,6941,337,334587
2561,4500,337,374026
2562,386,337,994485
2563,3359,338,588492
2564,361,338,389926
2565,4369,338,649374
2566,4424,339,724354
2567,810,339,65328
2568,5004,339,103092
2569,5982,339,934433
2570,6218,339,612862
2571,6500,339,958396
2572,1122,339,811553
2573,6532,340,226583
2574,2819,340,535980
2575,9527,340,422724
2576,4342,340,705396
2577,3584,340,15195
2578,6260,340,658739
2579,3145,340,640821
2580,4335,340,470167
2581,4559,341,536668
2582,4466,342,619035
2583,4607,342,462199
2584,6912,342,462908
2585,6520,342,189176
2586,1246,342,433644
2587,4429,342,244131
2588,6235,342,846217
2589,707,342,964461
2590,814,343,590887
2591,4023,343,270766
2592,9342,343,638522
2593,5593,343,645795
2594,5525,343,19508
2595,2907,343,710530
2596,8181,343,977878
2597,4873,343,175332
2598,4517,344,714585
2599,3625,344,674937
2600,3004,344,184691
2601,6816,344,926968
2602,9264,344,573689
2603,6842,344,479004
2604,955,345,240973
2605,9064,345,652065
2606,76,345,387886
2607,6688,345,546127
2608,6413,345,251379
2609,3819,346,430773
2610,8786,346,747181
2611,5589,346,523061
2612,8390,346,971955
2613,4308,346,703386
2614,318,346,422983
2615,7408,346,912378
2616,4632,347,484999
2617,7227,347,359951
2618,3500,347,121655
2619,5707,347,292109
2620,3077,347,548763
2621,1703,347,326805
2622,6493,347,790960
2623,6744,348,90893
2624,1645,348,801882
2625,177,348,746131
2626,7914,348,308184
2627,8822,348,467338
2628,3225,348,15727
2629,3855,348,435896
2630,8076,348,297537
2631,1099,349,984275
2632,3252,349,247568
2633,2677,349,344894
2634,2030,349,61181
2635,2164,349,271440
2636,45,349,74470
2637,5299,349,225839
2638,3711,349,271503
2639,3564,349,602665
2640,9254,349,373318
2641,3385,350,819676
2642,5675,350,874885
2643,6184,350,548331
2644,5952,351,590664
2645,3559,351,925885
2646,1860,351,633689
2647,8058,351,429300
2648,5419,351,955457
2649,9707,351,680394
2650,8474,351,552072
2651,8565,351,266378
2652,7045,351,748375
2653,7723,351,673745
2654,550,351,130002
2655,2973,351,628149
2656,442,351,106107
2657,6856,352,629137
2658,234,352,414679
2659,5651,352,979384
